id	geometry
24	POLYGON((10.50291384 63.38783082,10.50271638 63.38779558,10.50280047 63.39039936,10.50135744 63.39161111,10.50138729 63.39169415,10.50134467 63.39199758,10.50130389 63.39264097,10.50322003 63.39327183,10.50379147 63.39366946,10.50609362 63.39395219,10.50676265 63.3939259,10.50883841 63.39406303,10.50955706 63.39401385,10.50964503 63.39400326,10.51002566 63.39410756,10.5100485 63.39411642,10.51026188 63.39412309,10.51047103 63.3941619,10.51073835 63.39408018,10.51092433 63.39408214,10.51109283 63.39395817,10.51120741 63.39398792,10.51142186 63.39382769,10.51149421 63.39364223,10.51133245 63.39377695,10.51125012 63.39348374,10.5112775 63.39334585,10.51124517 63.39319982,10.51120081 63.39303279,10.51139185 63.39284808,10.51099434 63.39162165,10.50908055 63.38829784,10.50907452 63.38745044,10.50297654 63.3876599,10.50291384 63.38783082),(10.50630393 63.39220211,10.5059799 63.39215684,10.50635 63.39160457,10.50572781 63.39225484,10.50599807 63.39261529,10.50586203 63.39239658,10.5060721 63.39264716,10.50628698 63.39245557,10.50651179 63.39257485,10.50669812 63.39239146,10.50630393 63.39220211))
25	POLYGON((10.4617519 63.42160134,10.45703036 63.42564344,10.45642803 63.42786508,10.46116042 63.42775143,10.46216662 63.42703453,10.4622217 63.42649738,10.4617519 63.42160134),(10.45706851 63.42578064,10.45705947 63.42581058,10.45705971 63.4258151,10.4570659 63.42582752,10.45709669 63.42582073,10.45710133 63.42580515,10.45706851 63.42578064))
26	POLYGON((10.3291464 63.28889936,10.32947091 63.28883996,10.33140825 63.28952611,10.33234173 63.28932436,10.33323477 63.28937566,10.33371607 63.2893677,10.33503102 63.28922543,10.33537626 63.28907988,10.33517435 63.28842219,10.33509978 63.28837716,10.33593826 63.28832629,10.33541849 63.28669213,10.33643296 63.28530779,10.33655839 63.28512128,10.33610736 63.28377405,10.33508723 63.28199705,10.32679826 63.28184772,10.32664522 63.28184955,10.32643844 63.28184709,10.32480644 63.28197023,10.32494834 63.2823909,10.32756638 63.28883417,10.3291464 63.28889936),(10.32951233 63.28625758,10.32937039 63.28626041,10.32921041 63.28624787,10.32875345 63.28625622,10.32870238 63.28640803,10.32865759 63.28650769,10.32868173 63.28681189,10.3287171 63.28743814,10.3294765 63.28791705,10.32985689 63.28671329,10.32983965 63.28653077,10.32986958 63.28643667,10.32985283 63.28639379,10.32982102 63.28632443,10.32976512 63.28627208,10.32959687 63.28626953,10.32951233 63.28625758))
27	POLYGON((10.54399306 63.29564098,10.54391279 63.29572496,10.54458958 63.29575197,10.54399306 63.29564098))
28	POLYGON((10.28283453 63.35122864,10.28418253 63.35133792,10.28280054 63.35146293,10.28447296 63.35142624,10.2857261 63.35071475,10.28809719 63.35089944,10.28607095 63.35111344,10.28829796 63.35097944,10.2867469 63.34934121,10.2883791 63.34856314,10.2885299 63.34879995,10.28861817 63.34841331,10.28480934 63.34821956,10.28785582 63.34541291,10.2867806 63.34618717,10.2833552 63.3459918,10.28093599 63.34654103,10.28244905 63.34965992,10.28266366 63.35121545,10.28283453 63.35122864),(10.28680181 63.34632057,10.286777 63.34631407,10.28675913 63.34631869,10.28676405 63.34633383,10.28672801 63.34633879,10.28675023 63.34634931,10.28677385 63.3463585,10.28679383 63.3463543,10.28680595 63.34634529,10.28681163 63.34634247,10.28681612 63.34634099,10.28682101 63.3463386,10.28682304 63.34633446,10.2868317 63.34632765,10.28705265 63.34609039,10.28680181 63.34632057))
29	POLYGON((10.53430973 63.35440092,10.53276219 63.35456769,10.53107124 63.35640351,10.52464337 63.35870831,10.52401561 63.36151986,10.53123785 63.36151674,10.53506199 63.36101094,10.53787779 63.36072248,10.53910181 63.36068161,10.53991333 63.35493732,10.53749899 63.35510496,10.53430973 63.35440092),(10.53058696 63.35657953,10.53058167 63.35658033,10.5305744 63.3565825,10.53056929 63.35658444,10.53056685 63.3565852,10.53055872 63.35658825,10.53055238 63.35659039,10.53054529 63.35659312,10.53053439 63.35659684,10.53052126 63.356603,10.53011037 63.35676374,10.5302594 63.35675816,10.53033428 63.35676374,10.53046319 63.35675579,10.53051848 63.35675024,10.53062486 63.35675815,10.53063136 63.35665605,10.53063224 63.35662211,10.53063041 63.35661194,10.53062939 63.3566079,10.53063224 63.35660325,10.53063219 63.35659568,10.53063224 63.35659226,10.53063092 63.3565883,10.5306288 63.35658175,10.53062775 63.35657988,10.53062461 63.35656842,10.53061874 63.35656791,10.53059787 63.35657408,10.53058696 63.35657953),(10.53436596 63.35449833,10.53418378 63.35451121,10.53399101 63.35454899,10.53337943 63.35463057,10.53347746 63.35479895,10.53351024 63.35495148,10.53308416 63.3549385,10.53288108 63.35627741,10.53288108 63.35632385,10.53288685 63.35633821,10.5328796 63.35635865,10.53287967 63.35638537,10.53292737 63.35641635,10.5329997 63.35641328,10.53311978 63.35642236,10.53338452 63.35641947,10.53462875 63.3562968,10.53480764 63.35575435,10.5348057 63.35572993,10.53483866 63.35572685,10.53480058 63.35566572,10.53479369 63.35557907,10.53495463 63.35497534,10.53490686 63.3547899,10.53494124 63.35463533,10.53472303 63.3545673,10.53455847 63.35454322,10.53436596 63.35449833),(10.53326529 63.36002384,10.5331559 63.36000542,10.53318662 63.35992744,10.53310446 63.35986049,10.53308914 63.35978896,10.53279866 63.35978671,10.53268854 63.35978766,10.53260995 63.35977849,10.53255803 63.35978375,10.53250698 63.35978515,10.5324226 63.35978689,10.53235922 63.35979394,10.53229191 63.35982142,10.53230028 63.35986381,10.5322779 63.35989173,10.53226578 63.35993849,10.53223423 63.36007291,10.53224218 63.3602393,10.53223476 63.36027508,10.53216862 63.36034015,10.53216862 63.36057627,10.53223058 63.36068598,10.53223462 63.36079562,10.53226886 63.36085817,10.53219946 63.36102974,10.53229535 63.3611861,10.53279588 63.36125763,10.53296271 63.36125524,10.53325125 63.36120045,10.53342902 63.36096808,10.53342902 63.36081732,10.53341387 63.36078152,10.53341956 63.36072553,10.53341259 63.36070549,10.53341158 63.36070305,10.53341234 63.36070202,10.53341214 63.36069372,10.53341137 63.36068899,10.53341005 63.36068567,10.53340405 63.36068186,10.53340341 63.36068164,10.53340586 63.36065876,10.5334244 63.36062418,10.53340405 63.36058226,10.53339945 63.36053329,10.53339891 63.36048985,10.53340389 63.36036348,10.53338187 63.36036296,10.53326529 63.36002384),(10.52539869 63.35952456,10.52525645 63.35960451,10.52517995 63.35962429,10.52511416 63.359677,10.52516374 63.35971282,10.52510452 63.3597748,10.52523407 63.35979691,10.52532813 63.35980268,10.52540232 63.3597578,10.52541053 63.35972741,10.52540488 63.35971373,10.52539706 63.35970822,10.52539492 63.35970422,10.52539394 63.35969911,10.52539015 63.35969254,10.52539869 63.35952456))
30	POLYGON((10.62733148 63.3825596,10.62946893 63.38366608,10.6228595 63.38310128,10.62330332 63.38568727,10.62226697 63.38912094,10.61954306 63.38920796,10.62027248 63.38920442,10.62163484 63.38956982,10.62014516 63.38993495,10.62167066 63.39131471,10.62164929 63.39164568,10.62585251 63.39169382,10.62631856 63.3919412,10.62737795 63.39173347,10.62767889 63.39165747,10.62927747 63.39181209,10.63300584 63.39065794,10.63366903 63.39018287,10.63155288 63.38915996,10.6315255 63.38869009,10.6339428 63.38757396,10.63228416 63.38758782,10.63206805 63.38455047,10.63270298 63.38385174,10.63237617 63.38296818,10.62733148 63.3825596),(10.62107636 63.38918881,10.62100457 63.38917794,10.62085824 63.38919853,10.62073027 63.38919589,10.62069162 63.38921187,10.62048133 63.3892123,10.62072082 63.38931953,10.62082118 63.38934542,10.62091173 63.38936624,10.62096314 63.38937605,10.62097487 63.38938356,10.62099692 63.38938846,10.62100968 63.38939412,10.62102145 63.38939753,10.62104039 63.38940723,10.62105619 63.38941211,10.62109141 63.38942156,10.62110165 63.38942132,10.62118525 63.38943982,10.62134739 63.38948103,10.62156616 63.38950397,10.62151107 63.38942062,10.62156443 63.38940745,10.62153851 63.38934002,10.62153903 63.38927365,10.62156767 63.38924739,10.62156943 63.38917098,10.62133529 63.38917818,10.62127911 63.38916901,10.62114313 63.38916709,10.62107636 63.38918881))
31	POLYGON((10.40097497 63.32211617,10.40060431 63.31949061,10.40023184 63.32089444,10.39898143 63.3214029,10.39877357 63.32147518,10.39902701 63.32149209,10.39872929 63.32147779,10.39881347 63.32143676,10.39848271 63.32156608,10.3982289 63.32153225,10.39811627 63.32160149,10.39799001 63.32140433,10.39768446 63.32145554,10.39723784 63.32137753,10.39792555 63.32132529,10.3972123 63.3213712,10.39713657 63.32155252,10.39679926 63.32130932,10.3966844 63.32195891,10.39675356 63.32202805,10.39689639 63.32208266,10.39668579 63.32210377,10.39651754 63.32218958,10.39655526 63.3222802,10.39658298 63.32223636,10.39655305 63.32230561,10.39654149 63.32231799,10.3965715 63.32233018,10.39654111 63.32232049,10.39663707 63.3223668,10.39654185 63.32232743,10.39658974 63.32239674,10.39667723 63.32239748,10.39681157 63.32243496,10.39710565 63.3225909,10.39744154 63.32257656,10.39768577 63.32250946,10.39766517 63.3225316,10.39803753 63.32247786,10.39821279 63.32253383,10.39832862 63.32265193,10.39887446 63.3225893,10.40260186 63.32418682,10.40278758 63.32416735,10.40290555 63.32417545,10.40299125 63.32415201,10.40304436 63.32415572,10.40369053 63.32403611,10.40358321 63.32359924,10.40258819 63.32235723,10.40097497 63.32211617),(10.40136614 63.32217881,10.40136447 63.32219183,10.40136495 63.32219577,10.40136542 63.32219712,10.40136505 63.32219802,10.40136494 63.32219854,10.40136451 63.32219903,10.4013647 63.3221999,10.40136474 63.32220042,10.40136454 63.32220135,10.40136503 63.32220177,10.40136521 63.32220298,10.40136472 63.32220826,10.40136629 63.32221933,10.40137944 63.32222022,10.40139659 63.32221918,10.40141139 63.3222199,10.40144625 63.32222009,10.40149269 63.32221985,10.40159783 63.32221981,10.4014681 63.32219204,10.40143216 63.32218902,10.40140998 63.32218754,10.40140151 63.32218587,10.40138476 63.32218329,10.40138045 63.3221842,10.40136614 63.32217881))
32	POLYGON((10.39673778 63.35942936,10.39906499 63.35821205,10.39885162 63.35696621,10.39926952 63.35643781,10.39953067 63.35628214,10.39965206 63.35583701,10.39834261 63.3549563,10.3959796 63.35788426,10.39727079 63.3549343,10.39466761 63.35842001,10.39288344 63.35914318,10.39389545 63.36017667,10.39419212 63.36210058,10.3939289 63.36236904,10.39425293 63.36217377,10.39541876 63.36270363,10.39788223 63.36265109,10.39922992 63.36143823,10.40035654 63.3596129,10.39750145 63.36043338,10.39673778 63.35942936))
33	POLYGON((10.40023328 63.30814626,10.3990587 63.30996014,10.40047769 63.31240326,10.40100579 63.31363459,10.40088641 63.31380911,10.40088786 63.31414604,10.40102445 63.31396909,10.40085364 63.31420744,10.40088477 63.31431011,10.40088037 63.31436095,10.4011419 63.31435799,10.40142581 63.31456206,10.40154874 63.31463754,10.4017301 63.31521511,10.40250933 63.31492489,10.40291673 63.31483353,10.40268488 63.31509575,10.4031248 63.31471069,10.40318105 63.31480797,10.40310967 63.31462648,10.4032496 63.31404062,10.40222573 63.31379734,10.40376134 63.31303679,10.40421683 63.31215596,10.40023328 63.30814626),(10.40098875 63.31296362,10.40080668 63.31309043,10.40085976 63.3131779,10.40089541 63.31324414,10.40111451 63.31325908,10.40112256 63.31317492,10.40110421 63.31312612,10.40098875 63.31296362))
34	POLYGON((10.42042182 63.36169563,10.41758847 63.3656247,10.42357695 63.35971818,10.42426724 63.35850217,10.4237436 63.35919124,10.42405281 63.35839752,10.42315369 63.35690119,10.42191831 63.35621673,10.42361504 63.35872685,10.42179248 63.35619467,10.42214463 63.3544115,10.4185512 63.35432231,10.4164693 63.35863224,10.41642372 63.36167644,10.42042182 63.36169563),(10.42042698 63.35743117,10.42008151 63.35792419,10.42010108 63.35799816,10.42010205 63.35808985,10.42012361 63.3581495,10.42011178 63.35818181,10.4201029 63.35819172,10.42008869 63.35821554,10.42010945 63.35823043,10.42012782 63.3582364,10.42015143 63.3582551,10.42014832 63.35826791,10.42015461 63.35829457,10.4201492 63.35837122,10.42017922 63.35856222,10.42044536 63.35860041,10.42054356 63.35856404,10.42070945 63.3585711,10.42082218 63.35851647,10.42123452 63.35848955,10.42171961 63.35849014,10.42142662 63.35830269,10.42109303 63.35820158,10.42117264 63.35810328,10.42093092 63.35808783,10.42091721 63.35800767,10.42075008 63.35788142,10.42055633 63.35796708,10.42049531 63.35788546,10.42042698 63.35743117))
35	POLYGON((10.45332735 63.31063687,10.45460926 63.30959681,10.4530292 63.30996188,10.45303722 63.310774,10.45363002 63.31151003,10.4549073 63.31046879,10.45332735 63.31063687),(10.45367001 63.30987687,10.45366948 63.30988263,10.4536691 63.30988293,10.45366897 63.30988322,10.45366904 63.30988368,10.45366868 63.30988371,10.45366821 63.30988382,10.45366788 63.30988417,10.45366755 63.30988447,10.45366756 63.30988471,10.45366771 63.30988526,10.45366763 63.30988649,10.45366726 63.30988805,10.45366697 63.30991617,10.45368129 63.30992478,10.45367594 63.30995293,10.45380362 63.30996325,10.45384598 63.30996325,10.45386093 63.30996301,10.45388204 63.30996302,10.45390753 63.30996117,10.45391913 63.30995297,10.45391982 63.30994449,10.45392036 63.30993618,10.45392171 63.30992429,10.45392191 63.30990375,10.45391677 63.30988928,10.45391848 63.30987033,10.45390908 63.30986217,10.45390777 63.30985312,10.45389528 63.30982888,10.45389489 63.30982776,10.45389491 63.30981218,10.45382635 63.30980133,10.45378335 63.3098127,10.4537582 63.30981256,10.45372264 63.30980965,10.45369005 63.30981196,10.45366839 63.30982384,10.45367098 63.30983706,10.45366916 63.30986359,10.45367467 63.3098712,10.45367001 63.30987687),(10.45327339 63.31067247,10.4532646 63.31070161,10.45326456 63.31070512,10.45326456 63.31070752,10.45326456 63.31070851,10.45326503 63.3107092,10.45326566 63.31071006,10.45326533 63.31071093,10.45326465 63.31071319,10.45326456 63.31071637,10.45326456 63.31072227,10.45333469 63.31084922,10.45337732 63.31079696,10.45338033 63.3107548,10.45336939 63.31073969,10.45335922 63.3107184,10.45336881 63.31070562,10.45336231 63.3106905,10.45336864 63.3106734,10.45332606 63.31067401,10.45329626 63.31067108,10.45327339 63.31067247),(10.45392418 63.31085366,10.45392536 63.31084677,10.45392734 63.3108414,10.45392545 63.31083841,10.45392268 63.31083543,10.45391921 63.31083451,10.45391788 63.3108294,10.45392049 63.31082105,10.45391515 63.3108189,10.45389819 63.31075362,10.45374009 63.31085293,10.45373222 63.31095394,10.45372798 63.31099717,10.45374143 63.31103054,10.45372798 63.31105088,10.45379066 63.31106394,10.45385602 63.31106394,10.45387931 63.31106094,10.45390094 63.31105792,10.45391986 63.31105492,10.4539421 63.3110524,10.45394824 63.31103801,10.45395255 63.3110306,10.45395674 63.31101811,10.45395946 63.31100568,10.45395474 63.31097124,10.45392418 63.31085366),(10.45375989 63.30979492,10.45375893 63.30979449,10.45375552 63.30979481,10.45375323 63.30979541,10.4537529 63.30979539,10.45375234 63.30979548,10.45375202 63.30979555,10.45375182 63.30979565,10.45375128 63.30979567,10.45374351 63.30979756,10.45374058 63.30979797,10.45373262 63.30979981,10.45372917 63.30980061,10.45371192 63.30980459,10.45374015 63.30980582,10.45374512 63.30980583,10.45374718 63.30980577,10.45374869 63.30980583,10.45374986 63.30980583,10.45375082 63.30980583,10.45375171 63.30980569,10.4537536 63.30980558,10.45375823 63.30980549,10.45376786 63.30980402,10.45376955 63.30980166,10.45377084 63.30979842,10.45376944 63.30979223,10.45375989 63.30979492),(10.45326581 63.31016833,10.45325917 63.31016917,10.45326077 63.31017289,10.45325907 63.31017437,10.45326081 63.31017611,10.45326162 63.31018002,10.45330483 63.31024147,10.45329371 63.31018533,10.45329644 63.31017616,10.45327827 63.31017149,10.45327109 63.31017,10.45326581 63.31016833),(10.45441137 63.31058292,10.45441366 63.31061384,10.45441498 63.31061529,10.45441209 63.31061812,10.45441346 63.3106186,10.45441373 63.3106191,10.4544113 63.31062109,10.45441278 63.31062129,10.45441376 63.31062172,10.45441455 63.31062207,10.45441648 63.31062172,10.45441767 63.31062172,10.45442054 63.310623,10.45442164 63.31062246,10.45442958 63.31061741,10.45446581 63.31062394,10.45448349 63.3106171,10.45447439 63.31060883,10.45448899 63.31060441,10.45448266 63.31058125,10.45443941 63.31058081,10.45441137 63.31058292))
36	POLYGON((10.30137139 63.3053296,10.30109581 63.30603845,10.30112685 63.30615723,10.30113659 63.30617627,10.30200306 63.30512322,10.30111524 63.30621884,10.30103503 63.30709904,10.30108928 63.30719087,10.30101969 63.30719336,10.3010632 63.30730343,10.30093732 63.30724366,10.3012146 63.30746397,10.30141778 63.30763287,10.30116948 63.30752737,10.30133118 63.30774765,10.30126748 63.30795149,10.30126297 63.30833675,10.30233704 63.30805912,10.30172496 63.30851333,10.30188394 63.30865649,10.30268118 63.3085317,10.30291116 63.30844557,10.30281258 63.30861406,10.30328277 63.30853619,10.30298531 63.30842448,10.30334389 63.30851858,10.30364125 63.30852586,10.30408313 63.30851123,10.3040868 63.30850763,10.30412514 63.30849352,10.30411881 63.30850298,10.30433098 63.30847923,10.30440913 63.30844891,10.30484815 63.30848597,10.30499458 63.30849101,10.30554827 63.30840986,10.30507292 63.3085317,10.30633048 63.30855898,10.30667393 63.3083547,10.30644915 63.30830294,10.30658151 63.30812225,10.30658532 63.30791857,10.30667665 63.30779096,10.30626475 63.30783507,10.30612868 63.30746797,10.30619993 63.30737224,10.30815915 63.30608538,10.30550662 63.30683008,10.30453465 63.30339219,10.30514783 63.30282929,10.30393398 63.30256926,10.30489794 63.30238243,10.30364887 63.30215242,10.3057091 63.30199784,10.30238849 63.30213405,10.30210089 63.3021744,10.30260235 63.30453304,10.30137139 63.3053296),(10.30654983 63.30684065,10.30644108 63.30694254,10.30645589 63.30704938,10.30645136 63.30708181,10.30644216 63.30710014,10.30642733 63.30711088,10.3064238 63.30713845,10.30643301 63.30715377,10.30643355 63.3071862,10.30643838 63.30721412,10.30655092 63.30714062,10.3065668 63.30713054,10.3065708 63.30712791,10.30657344 63.30712617,10.30657674 63.307124,10.30658031 63.30712136,10.30658173 63.30711977,10.30659272 63.30711351,10.30661629 63.30709803,10.30675373 63.30700776,10.3066965 63.30685104,10.30659936 63.30684236,10.30666154 63.30684451,10.30657519 63.30681818,10.30652271 63.30683971,10.30654983 63.30684065))
